OrderID,Year,Month,Region,Product,Category,Quantity,UnitPrice,Sales,CustomerRating
2330,2022,11,West,Smartwatch,Accessories,13,800,10400,1
2331,2024,10,East,Camera,Electronics,11,100,1100,5
2332,2024,8,East,Camera,Electronics,2,300,600,4
2333,2025,6,Central,Tablet,Mobile,8,300,2400,2
2334,2022,12,East,Phone,Mobile,10,150,1500,4
2335,2024,7,West,Headphones,Accessories,15,1000,15000,4
2336,2025,7,North,Headphones,Accessories,3,150,450,2
2337,2025,6,North,Tablet,Mobile,7,150,1050,4
2338,2023,10,South,Camera,Electronics,15,150,2250,2
2339,2025,3,East,Laptop,Computers,1,800,800,3
2340,2025,3,East,Phone,Mobile,1,1000,1000,5
2341,2025,10,West,Tablet,Mobile,4,200,800,4
2342,2025,11,North,Headphones,Accessories,14,150,2100,3
2343,2025,10,East,Laptop,Computers,2,500,1000,2
2344,2023,7,West,Phone,Mobile,9,1000,9000,1
2345,2024,11,East,Tablet,Mobile,11,150,1650,5
2346,2023,9,East,Headphones,Accessories,10,100,1000,3
2347,2024,10,West,Camera,Electronics,6,150,900,1
2348,2025,4,South,Laptop,Computers,8,500,4000,3
2349,2025,5,Central,Camera,Electronics,4,500,2000,3
2350,2023,3,East,Smartwatch,Accessories,13,500,6500,5
2351,2023,8,Central,Phone,Mobile,12,200,2400,4
2352,2025,3,Central,Laptop,Computers,6,100,600,3
2353,2025,10,East,Laptop,Computers,9,1000,9000,1
2354,2024,12,South,Headphones,Accessories,7,200,1400,3
2355,2023,11,North,Laptop,Computers,8,200,1600,3
2356,2023,5,East,Tablet,Mobile,14,1000,14000,4
2357,2023,10,Central,Tablet,Mobile,10,200,2000,1
2358,2023,9,Central,Tablet,Mobile,12,50,600,3
2359,2025,12,North,Phone,Mobile,13,800,10400,3
2360,2024,1,North,Tablet,Mobile,4,150,600,4
2361,2023,8,West,Laptop,Computers,6,1000,6000,5
2362,2024,2,East,Phone,Mobile,10,1000,10000,4
2363,2024,3,Central,Tablet,Mobile,4,1000,4000,2
2364,2022,6,Central,Tablet,Mobile,1,100,100,4
2365,2025,9,North,Tablet,Mobile,3,500,1500,4
2366,2023,6,Central,Camera,Electronics,6,800,4800,1
2367,2022,9,North,Camera,Electronics,5,500,2500,2
2368,2023,3,North,Headphones,Accessories,2,100,200,5
2369,2022,6,East,Phone,Mobile,12,200,2400,3
2370,2022,8,West,Laptop,Computers,7,500,3500,5
2371,2025,12,South,Laptop,Computers,9,800,7200,5
2372,2025,3,North,Laptop,Computers,14,200,2800,3
2373,2022,1,South,Phone,Mobile,4,50,200,4
2374,2023,3,South,Laptop,Computers,1,200,200,5
2375,2025,1,Central,Tablet,Mobile,6,800,4800,3
2376,2022,1,South,Headphones,Accessories,1,800,800,5
2377,2025,1,East,Laptop,Computers,4,200,800,1
2378,2023,7,South,Smartwatch,Accessories,15,500,7500,2
2379,2024,9,East,Smartwatch,Accessories,1,300,300,5
2380,2024,6,South,Headphones,Accessories,3,200,600,3
2381,2024,8,North,Tablet,Mobile,7,100,700,4
2382,2023,3,North,Smartwatch,Accessories,11,800,8800,1
2383,2023,4,Central,Headphones,Accessories,13,100,1300,3
2384,2024,6,West,Camera,Electronics,11,200,2200,1
2385,2024,4,Central,Camera,Electronics,11,200,2200,1
2386,2023,6,South,Tablet,Mobile,1,200,200,4
2387,2025,7,Central,Camera,Electronics,7,500,3500,2
2388,2023,2,Central,Headphones,Accessories,8,300,2400,1
2389,2022,1,East,Laptop,Computers,14,50,700,1
2390,2023,2,North,Tablet,Mobile,8,800,6400,3
2391,2025,12,East,Phone,Mobile,11,200,2200,1
2392,2024,1,North,Tablet,Mobile,7,50,350,3
2393,2023,2,North,Phone,Mobile,5,1000,5000,4
2394,2022,12,South,Phone,Mobile,1,100,100,4
2395,2024,1,Central,Smartwatch,Accessories,12,300,3600,4
2396,2023,2,West,Laptop,Computers,12,150,1800,4
2397,2025,8,West,Laptop,Computers,1,1000,1000,2
2398,2022,5,East,Laptop,Computers,10,50,500,4
2399,2022,11,East,Phone,Mobile,13,300,3900,2
2400,2022,11,North,Phone,Mobile,12,1000,12000,5
2401,2023,12,North,Headphones,Accessories,9,1000,9000,3
2402,2025,8,Central,Tablet,Mobile,2,500,1000,2
2403,2023,6,East,Tablet,Mobile,11,500,5500,4
2404,2024,8,East,Phone,Mobile,10,800,8000,3
2405,2025,6,West,Phone,Mobile,14,1000,14000,1
2406,2024,6,West,Smartwatch,Accessories,5,150,750,4
2407,2022,6,Central,Smartwatch,Accessories,14,150,2100,2
2408,2023,4,West,Smartwatch,Accessories,6,150,900,1
2409,2022,9,North,Headphones,Accessories,15,100,1500,5
2410,2023,11,East,Laptop,Computers,5,150,750,4
2411,2025,9,West,Laptop,Computers,6,500,3000,2
2412,2022,4,West,Smartwatch,Accessories,6,800,4800,2
2413,2022,9,North,Camera,Electronics,15,200,3000,4
2414,2024,4,West,Phone,Mobile,15,100,1500,3
2415,2023,1,North,Phone,Mobile,9,100,900,1
2416,2023,11,North,Tablet,Mobile,2,200,400,1
2417,2025,6,West,Tablet,Mobile,8,100,800,1
2418,2024,7,East,Camera,Electronics,10,300,3000,2
2419,2022,11,West,Tablet,Mobile,7,1000,7000,1
2420,2022,5,West,Headphones,Accessories,6,500,3000,4
2421,2025,12,Central,Smartwatch,Accessories,13,100,1300,5
2422,2022,7,North,Tablet,Mobile,11,1000,11000,4
2423,2022,2,South,Laptop,Computers,8,300,2400,1
2424,2023,10,West,Headphones,Accessories,7,500,3500,1
2425,2023,10,West,Tablet,Mobile,5,1000,5000,1
2426,2022,9,West,Laptop,Computers,11,150,1650,1
2427,2024,12,Central,Smartwatch,Accessories,3,1000,3000,4
2428,2024,10,North,Smartwatch,Accessories,11,50,550,5
2429,2024,3,North,Headphones,Accessories,3,1000,3000,3
2430,2022,11,South,Smartwatch,Accessories,6,800,4800,1
2431,2023,1,West,Phone,Mobile,8,1000,8000,2
2432,2023,4,East,Headphones,Accessories,1,300,300,5
2433,2022,2,South,Headphones,Accessories,4,1000,4000,2
2434,2025,8,East,Phone,Mobile,12,50,600,4
2435,2022,7,West,Laptop,Computers,12,500,6000,1
2436,2022,2,North,Tablet,Mobile,7,800,5600,3
2437,2025,9,South,Camera,Electronics,6,1000,6000,2
2438,2022,10,South,Laptop,Computers,1,150,150,2
2439,2024,8,North,Headphones,Accessories,11,500,5500,2
2440,2022,4,South,Smartwatch,Accessories,7,100,700,2
2441,2022,6,North,Tablet,Mobile,3,800,2400,5
2442,2022,5,South,Laptop,Computers,2,300,600,3
2443,2023,4,West,Phone,Mobile,14,1000,14000,4
2444,2023,7,Central,Headphones,Accessories,4,100,400,5
2445,2023,2,West,Laptop,Computers,3,150,450,5
2446,2023,11,West,Laptop,Computers,10,150,1500,3
2447,2025,1,West,Phone,Mobile,14,300,4200,1
2448,2022,4,East,Tablet,Mobile,13,800,10400,4
2449,2023,8,Central,Headphones,Accessories,10,200,2000,5
2450,2023,10,Central,Headphones,Accessories,11,150,1650,3
2451,2025,10,North,Headphones,Accessories,13,100,1300,4
2452,2023,11,North,Laptop,Computers,9,100,900,3
2453,2025,11,East,Tablet,Mobile,7,300,2100,3
2454,2024,8,Central,Smartwatch,Accessories,10,500,5000,4
2455,2025,6,North,Headphones,Accessories,13,150,1950,4
2456,2024,11,East,Tablet,Mobile,9,100,900,3
2457,2024,6,South,Tablet,Mobile,10,200,2000,5
2458,2023,6,Central,Phone,Mobile,6,300,1800,4
2459,2023,10,South,Tablet,Mobile,5,800,4000,3
2460,2024,4,West,Phone,Mobile,11,500,5500,5
2461,2024,11,South,Smartwatch,Accessories,3,100,300,2
2462,2023,11,West,Smartwatch,Accessories,13,500,6500,3
2463,2024,10,West,Phone,Mobile,7,1000,7000,5
2464,2022,5,North,Tablet,Mobile,3,300,900,4
2465,2022,4,East,Smartwatch,Accessories,7,50,350,4
2466,2025,4,East,Headphones,Accessories,15,300,4500,1
2467,2022,8,West,Headphones,Accessories,11,1000,11000,4
2468,2023,2,East,Tablet,Mobile,2,150,300,1
2469,2024,2,Central,Laptop,Computers,14,100,1400,5
2470,2025,4,North,Tablet,Mobile,3,100,300,5
2471,2024,10,East,Laptop,Computers,1,100,100,3
2472,2023,10,Central,Headphones,Accessories,4,200,800,5
2473,2023,3,North,Tablet,Mobile,15,500,7500,5
2474,2023,7,South,Smartwatch,Accessories,6,200,1200,5
2475,2022,10,Central,Smartwatch,Accessories,1,150,150,3
2476,2023,7,South,Headphones,Accessories,2,100,200,2
2477,2023,4,East,Headphones,Accessories,10,150,1500,1
2478,2025,10,Central,Laptop,Computers,4,300,1200,4
2479,2022,2,West,Headphones,Accessories,4,200,800,4
2480,2025,1,Central,Headphones,Accessories,3,800,2400,3
2481,2025,9,East,Phone,Mobile,15,1000,15000,3
2482,2025,10,South,Laptop,Computers,8,800,6400,3
2483,2025,3,West,Phone,Mobile,12,100,1200,2
2484,2025,5,South,Phone,Mobile,6,500,3000,3
2485,2022,11,Central,Phone,Mobile,7,1000,7000,2
2486,2025,12,North,Camera,Electronics,12,100,1200,4
2487,2025,1,West,Smartwatch,Accessories,6,500,3000,4
2488,2022,7,East,Camera,Electronics,8,800,6400,3
2489,2024,8,South,Phone,Mobile,5,500,2500,2
2490,2022,7,East,Phone,Mobile,14,200,2800,1
2491,2022,10,Central,Phone,Mobile,2,150,300,1
2492,2025,3,East,Tablet,Mobile,2,300,600,2
2493,2023,7,East,Headphones,Accessories,5,150,750,2
2494,2022,10,North,Smartwatch,Accessories,2,200,400,5
2495,2024,9,West,Camera,Electronics,13,150,1950,4
2496,2023,10,North,Phone,Mobile,4,50,200,1
2497,2022,8,Central,Laptop,Computers,5,150,750,3
2498,2023,4,North,Camera,Electronics,3,150,450,3
2499,2022,9,Central,Phone,Mobile,13,300,3900,1
2500,2022,8,South,Headphones,Accessories,3,150,450,2
2501,2024,8,South,Phone,Mobile,14,500,7000,4
2502,2023,3,Central,Phone,Mobile,12,100,1200,1
2503,2022,5,West,Laptop,Computers,7,150,1050,5
2504,2025,9,West,Headphones,Accessories,11,800,8800,5
2505,2024,9,West,Tablet,Mobile,13,800,10400,2
2506,2023,1,South,Smartwatch,Accessories,14,1000,14000,1
2507,2022,10,West,Smartwatch,Accessories,6,300,1800,4
2508,2022,6,West,Headphones,Accessories,5,500,2500,2
2509,2023,8,Central,Laptop,Computers,4,800,3200,2
2510,2025,4,South,Camera,Electronics,13,300,3900,1
2511,2024,8,West,Phone,Mobile,15,1000,15000,4
2512,2023,8,South,Camera,Electronics,8,500,4000,4
2513,2022,5,East,Laptop,Computers,4,150,600,1
2514,2025,2,Central,Tablet,Mobile,8,800,6400,3
2515,2022,8,North,Tablet,Mobile,14,1000,14000,3
2516,2023,1,North,Tablet,Mobile,4,300,1200,2
2517,2022,1,Central,Camera,Electronics,12,300,3600,2
2518,2022,8,West,Camera,Electronics,9,500,4500,3
2519,2024,5,East,Smartwatch,Accessories,8,500,4000,1
2520,2025,8,West,Smartwatch,Accessories,10,100,1000,5
2521,2023,7,East,Laptop,Computers,11,100,1100,4
2522,2023,3,South,Camera,Electronics,12,300,3600,1
2523,2025,4,North,Smartwatch,Accessories,7,300,2100,1
2524,2023,7,Central,Tablet,Mobile,1,150,150,2
2525,2025,9,Central,Headphones,Accessories,13,150,1950,3
2526,2023,1,East,Phone,Mobile,1,100,100,4
2527,2023,11,West,Laptop,Computers,4,1000,4000,1
2528,2024,10,East,Laptop,Computers,11,1000,11000,4
2529,2024,9,South,Tablet,Mobile,10,500,5000,5
2530,2023,4,North,Smartwatch,Accessories,11,300,3300,4
2531,2024,8,West,Headphones,Accessories,5,500,2500,1
2532,2022,3,Central,Smartwatch,Accessories,5,300,1500,2
2533,2025,3,North,Phone,Mobile,15,200,3000,5
2534,2025,7,Central,Smartwatch,Accessories,6,800,4800,3
2535,2023,10,West,Tablet,Mobile,2,200,400,1
2536,2025,7,West,Tablet,Mobile,15,50,750,2
2537,2024,6,North,Headphones,Accessories,8,50,400,3
2538,2025,10,South,Phone,Mobile,8,1000,8000,4
2539,2024,4,Central,Headphones,Accessories,14,200,2800,2
2540,2025,2,North,Tablet,Mobile,3,500,1500,1
2541,2023,9,West,Laptop,Computers,13,50,650,4
2542,2022,1,West,Laptop,Computers,15,150,2250,2
2543,2024,11,East,Laptop,Computers,3,300,900,5
2544,2024,6,North,Laptop,Computers,1,150,150,1
2545,2022,4,South,Smartwatch,Accessories,2,50,100,4
2546,2024,10,Central,Headphones,Accessories,2,300,600,1
2547,2022,8,Central,Smartwatch,Accessories,5,150,750,3
2548,2025,10,South,Phone,Mobile,11,100,1100,3
2549,2023,12,West,Laptop,Computers,7,500,3500,4
2550,2024,11,West,Tablet,Mobile,9,300,2700,4
2551,2024,4,South,Phone,Mobile,13,300,3900,4
2552,2022,2,North,Phone,Mobile,12,150,1800,5
2553,2025,3,South,Laptop,Computers,3,100,300,1
2554,2024,10,South,Tablet,Mobile,13,500,6500,4
2555,2024,12,South,Headphones,Accessories,7,100,700,4
2556,2023,7,South,Camera,Electronics,1,500,500,3
2557,2024,7,South,Laptop,Computers,1,50,50,4
2558,2024,8,South,Headphones,Accessories,11,800,8800,3
2559,2024,10,South,Camera,Electronics,12,800,9600,1
2560,2022,8,East,Phone,Mobile,5,800,4000,2
2561,2023,9,Central,Laptop,Computers,15,150,2250,4
2562,2023,7,North,Tablet,Mobile,15,200,3000,1
2563,2024,6,North,Camera,Electronics,6,500,3000,1
2564,2023,3,East,Headphones,Accessories,13,200,2600,5
2565,2023,7,North,Tablet,Mobile,9,800,7200,4
2566,2025,1,East,Camera,Electronics,10,300,3000,3
2567,2025,7,West,Laptop,Computers,7,100,700,5
2568,2023,8,East,Smartwatch,Accessories,4,500,2000,3
2569,2023,11,Central,Camera,Electronics,14,50,700,3
2570,2023,1,South,Headphones,Accessories,5,50,250,4
2571,2025,1,North,Phone,Mobile,7,50,350,3
2572,2022,9,East,Smartwatch,Accessories,14,800,11200,5
2573,2023,9,Central,Camera,Electronics,1,1000,1000,3
2574,2025,9,East,Laptop,Computers,14,200,2800,2
2575,2022,11,West,Smartwatch,Accessories,11,200,2200,1
2576,2025,1,North,Tablet,Mobile,11,200,2200,2
2577,2023,11,East,Camera,Electronics,12,300,3600,3
2578,2023,12,South,Headphones,Accessories,3,800,2400,3
2579,2024,9,Central,Laptop,Computers,13,300,3900,1
2580,2022,4,North,Laptop,Computers,3,100,300,3
2581,2024,2,Central,Phone,Mobile,2,1000,2000,5
2582,2025,11,Central,Headphones,Accessories,9,100,900,3
2583,2024,3,West,Laptop,Computers,6,100,600,2
2584,2022,2,South,Smartwatch,Accessories,5,50,250,2
2585,2025,11,East,Tablet,Mobile,3,200,600,1
2586,2025,2,Central,Tablet,Mobile,14,800,11200,4
2587,2025,10,North,Phone,Mobile,3,200,600,2
2588,2025,7,East,Camera,Electronics,15,1000,15000,3
2589,2022,8,South,Phone,Mobile,15,50,750,1
2590,2024,11,East,Smartwatch,Accessories,6,50,300,4
2591,2024,8,North,Camera,Electronics,14,50,700,2
2592,2023,8,West,Laptop,Computers,10,100,1000,5
2593,2022,10,North,Smartwatch,Accessories,12,500,6000,3
2594,2024,1,North,Phone,Mobile,5,800,4000,1
2595,2024,7,South,Tablet,Mobile,11,150,1650,3
2596,2022,9,East,Tablet,Mobile,14,800,11200,1
2597,2025,1,North,Headphones,Accessories,5,300,1500,3
2598,2023,9,Central,Tablet,Mobile,3,100,300,5
2599,2022,5,East,Laptop,Computers,6,100,600,3
2600,2022,4,North,Laptop,Computers,3,200,600,3
2601,2024,9,East,Tablet,Mobile,14,100,1400,1
2602,2024,7,North,Headphones,Accessories,13,50,650,3
2603,2023,2,North,Tablet,Mobile,12,50,600,5
2604,2022,8,East,Laptop,Computers,2,1000,2000,4
2605,2023,10,Central,Smartwatch,Accessories,2,300,600,2
2606,2023,11,Central,Laptop,Computers,6,150,900,1
2607,2025,4,South,Camera,Electronics,13,50,650,2
2608,2025,1,Central,Camera,Electronics,14,200,2800,3
2609,2025,9,South,Smartwatch,Accessories,13,200,2600,1
2610,2023,9,East,Headphones,Accessories,4,800,3200,3
2611,2024,5,South,Phone,Mobile,7,800,5600,5
2612,2024,11,Central,Laptop,Computers,12,800,9600,4
2613,2023,12,East,Laptop,Computers,2,800,1600,2
2614,2023,3,North,Smartwatch,Accessories,3,100,300,2
2615,2022,11,West,Phone,Mobile,12,50,600,2
2616,2022,11,South,Phone,Mobile,5,100,500,1
2617,2022,6,South,Camera,Electronics,1,800,800,4
2618,2024,6,West,Phone,Mobile,3,100,300,4
2619,2025,11,South,Camera,Electronics,9,300,2700,2
2620,2023,11,South,Phone,Mobile,7,500,3500,4
2621,2022,5,North,Headphones,Accessories,5,800,4000,4
2622,2022,12,West,Headphones,Accessories,3,50,150,5
2623,2022,5,South,Tablet,Mobile,4,800,3200,3
2624,2022,8,Central,Tablet,Mobile,3,800,2400,1
2625,2024,11,South,Smartwatch,Accessories,8,500,4000,4
2626,2025,7,East,Phone,Mobile,12,300,3600,2
2627,2023,1,South,Headphones,Accessories,4,1000,4000,4
2628,2022,5,East,Headphones,Accessories,4,150,600,5
2629,2024,11,Central,Tablet,Mobile,12,100,1200,3
2630,2022,10,North,Camera,Electronics,7,50,350,2
2631,2023,11,West,Tablet,Mobile,5,200,1000,5
2632,2024,12,Central,Laptop,Computers,3,50,150,4
2633,2025,4,South,Smartwatch,Accessories,6,50,300,1
2634,2024,12,East,Camera,Electronics,5,800,4000,5
2635,2024,2,West,Phone,Mobile,11,800,8800,4
2636,2024,1,East,Smartwatch,Accessories,4,200,800,3
2637,2024,8,South,Headphones,Accessories,13,200,2600,4
2638,2022,10,South,Smartwatch,Accessories,1,100,100,2
2639,2023,8,West,Headphones,Accessories,14,50,700,5
2640,2025,12,South,Camera,Electronics,2,100,200,2
2641,2024,2,North,Camera,Electronics,4,200,800,3
2642,2022,5,Central,Laptop,Computers,15,800,12000,4
2643,2023,10,North,Phone,Mobile,2,500,1000,1
2644,2022,8,East,Tablet,Mobile,13,200,2600,5
2645,2025,4,West,Phone,Mobile,11,50,550,3
2646,2024,1,West,Laptop,Computers,2,200,400,3
2647,2023,1,North,Tablet,Mobile,13,1000,13000,5
2648,2023,3,South,Laptop,Computers,11,300,3300,2
2649,2023,4,South,Camera,Electronics,1,150,150,2
2650,2025,4,Central,Tablet,Mobile,8,50,400,2
2651,2024,11,East,Laptop,Computers,2,200,400,4
2652,2023,8,West,Phone,Mobile,12,100,1200,1
2653,2023,11,West,Phone,Mobile,6,50,300,1
2654,2023,2,South,Laptop,Computers,13,150,1950,4
2655,2023,5,Central,Laptop,Computers,7,200,1400,5
2656,2025,3,Central,Camera,Electronics,9,500,4500,5
2657,2025,7,South,Camera,Electronics,10,200,2000,5
2658,2024,10,South,Headphones,Accessories,5,500,2500,1
2659,2025,9,West,Phone,Mobile,7,300,2100,1
2660,2022,4,Central,Smartwatch,Accessories,2,150,300,1
2661,2023,1,Central,Smartwatch,Accessories,8,800,6400,2
2662,2023,4,North,Smartwatch,Accessories,15,200,3000,5
2663,2023,9,Central,Smartwatch,Accessories,9,100,900,1
2664,2024,5,East,Tablet,Mobile,9,100,900,5
2665,2022,7,West,Phone,Mobile,14,150,2100,2
2666,2022,9,South,Phone,Mobile,13,200,2600,5
2667,2022,12,East,Headphones,Accessories,2,800,1600,4
2668,2024,1,North,Phone,Mobile,11,300,3300,1
2669,2022,2,East,Laptop,Computers,13,50,650,2
2670,2022,12,South,Camera,Electronics,13,100,1300,4
2671,2022,11,Central,Laptop,Computers,8,500,4000,1
2672,2024,7,North,Camera,Electronics,3,500,1500,5
2673,2024,3,North,Camera,Electronics,5,300,1500,5
2674,2024,8,Central,Phone,Mobile,10,1000,10000,1
2675,2022,6,West,Phone,Mobile,3,300,900,4
2676,2025,1,North,Laptop,Computers,9,800,7200,5
2677,2023,7,East,Laptop,Computers,1,300,300,3
2678,2023,7,West,Laptop,Computers,6,300,1800,5
2679,2023,5,Central,Laptop,Computers,4,800,3200,2
2680,2024,5,South,Tablet,Mobile,6,50,300,5
2681,2022,11,West,Headphones,Accessories,12,50,600,1
2682,2025,10,Central,Headphones,Accessories,4,200,800,5
2683,2022,10,Central,Headphones,Accessories,10,500,5000,2
2684,2024,1,North,Phone,Mobile,2,50,100,4
2685,2022,5,East,Tablet,Mobile,14,100,1400,2
2686,2023,9,South,Smartwatch,Accessories,8,1000,8000,4
2687,2022,7,East,Camera,Electronics,13,200,2600,2
2688,2023,12,West,Phone,Mobile,11,100,1100,5
2689,2024,7,East,Camera,Electronics,5,150,750,2
2690,2023,6,Central,Laptop,Computers,4,800,3200,4
2691,2024,2,West,Phone,Mobile,2,300,600,1
2692,2023,6,East,Headphones,Accessories,5,800,4000,3
2693,2023,12,East,Laptop,Computers,3,800,2400,3
2694,2024,4,North,Smartwatch,Accessories,11,150,1650,1
2695,2025,5,East,Headphones,Accessories,7,300,2100,5
2696,2023,12,North,Smartwatch,Accessories,14,50,700,3
2697,2024,6,South,Phone,Mobile,9,150,1350,4
2698,2024,1,East,Smartwatch,Accessories,14,50,700,1
2699,2023,4,East,Tablet,Mobile,4,200,800,2
2700,2022,7,South,Smartwatch,Accessories,5,500,2500,2
2701,2025,9,West,Laptop,Computers,2,100,200,1
2702,2023,10,North,Smartwatch,Accessories,1,200,200,2
2703,2025,11,East,Headphones,Accessories,4,150,600,2
2704,2022,12,North,Laptop,Computers,15,800,12000,1
2705,2024,7,North,Smartwatch,Accessories,13,1000,13000,4
2706,2022,1,South,Smartwatch,Accessories,14,800,11200,2
2707,2022,6,West,Laptop,Computers,13,50,650,1
2708,2023,12,West,Smartwatch,Accessories,3,50,150,3
2709,2024,12,East,Headphones,Accessories,11,1000,11000,5
2710,2022,10,South,Laptop,Computers,12,800,9600,4
2711,2023,1,North,Tablet,Mobile,10,500,5000,3
2712,2024,2,Central,Smartwatch,Accessories,2,100,200,3
2713,2025,6,North,Phone,Mobile,4,800,3200,5
2714,2023,3,South,Phone,Mobile,13,800,10400,2
2715,2022,4,West,Smartwatch,Accessories,10,150,1500,3
2716,2022,2,East,Tablet,Mobile,6,800,4800,1
2717,2023,9,Central,Camera,Electronics,12,300,3600,4
2718,2022,6,South,Camera,Electronics,1,500,500,4
2719,2022,9,North,Headphones,Accessories,7,800,5600,1
2720,2022,1,South,Camera,Electronics,3,800,2400,1
2721,2024,7,West,Smartwatch,Accessories,15,200,3000,5
2722,2025,3,West,Laptop,Computers,14,50,700,1
2723,2022,3,South,Tablet,Mobile,12,200,2400,3
2724,2025,9,Central,Tablet,Mobile,6,50,300,2
2725,2025,11,West,Headphones,Accessories,10,100,1000,4
2726,2023,9,East,Smartwatch,Accessories,11,150,1650,3
2727,2023,5,Central,Camera,Electronics,1,100,100,1
2728,2024,5,South,Smartwatch,Accessories,8,200,1600,4
2729,2025,1,South,Camera,Electronics,15,150,2250,2
2730,2022,2,East,Camera,Electronics,6,100,600,4
2731,2022,9,East,Camera,Electronics,12,50,600,5
2732,2024,5,Central,Smartwatch,Accessories,12,100,1200,2
2733,2024,10,South,Laptop,Computers,12,1000,12000,4
2734,2025,11,East,Smartwatch,Accessories,12,800,9600,5
2735,2022,9,East,Camera,Electronics,10,1000,10000,2
2736,2025,11,Central,Smartwatch,Accessories,13,500,6500,2
2737,2024,1,Central,Phone,Mobile,6,100,600,3
2738,2023,4,North,Smartwatch,Accessories,10,200,2000,2
2739,2025,7,Central,Phone,Mobile,5,150,750,5
2740,2025,3,West,Laptop,Computers,7,50,350,1
2741,2022,11,West,Headphones,Accessories,13,800,10400,2
2742,2023,9,Central,Camera,Electronics,4,300,1200,2
2743,2023,9,South,Tablet,Mobile,11,500,5500,5
2744,2022,6,West,Laptop,Computers,14,300,4200,1
2745,2024,1,Central,Phone,Mobile,15,800,12000,2
2746,2023,7,East,Headphones,Accessories,10,500,5000,1
2747,2024,7,North,Smartwatch,Accessories,7,800,5600,2
2748,2025,2,South,Laptop,Computers,9,1000,9000,2
2749,2022,5,South,Smartwatch,Accessories,6,500,3000,3
2750,2023,10,East,Headphones,Accessories,9,150,1350,5
2751,2022,3,West,Tablet,Mobile,11,50,550,2
2752,2025,7,North,Laptop,Computers,1,800,800,1
2753,2023,2,North,Laptop,Computers,14,800,11200,2
2754,2022,2,West,Smartwatch,Accessories,6,50,300,5
2755,2022,5,Central,Laptop,Computers,10,300,3000,1
2756,2025,7,South,Camera,Electronics,6,50,300,5
2757,2025,11,South,Phone,Mobile,14,1000,14000,1
2758,2024,5,North,Camera,Electronics,6,200,1200,4
2759,2025,3,North,Headphones,Accessories,8,300,2400,4
2760,2025,11,South,Phone,Mobile,12,800,9600,5
2761,2022,12,West,Phone,Mobile,6,50,300,4
2762,2023,10,Central,Headphones,Accessories,15,50,750,1
2763,2024,2,South,Tablet,Mobile,1,800,800,2
2764,2022,3,East,Phone,Mobile,8,200,1600,3
2765,2023,6,West,Camera,Electronics,15,150,2250,1
2766,2025,1,South,Headphones,Accessories,9,100,900,2
2767,2023,1,West,Camera,Electronics,2,100,200,1
2768,2023,9,East,Phone,Mobile,13,800,10400,2
2769,2025,2,South,Headphones,Accessories,8,500,4000,2
2770,2024,5,Central,Headphones,Accessories,2,300,600,1
2771,2022,3,West,Camera,Electronics,3,500,1500,3
2772,2025,5,East,Smartwatch,Accessories,1,100,100,1
2773,2024,2,West,Phone,Mobile,8,200,1600,4
2774,2025,12,West,Smartwatch,Accessories,2,150,300,5
2775,2022,1,South,Phone,Mobile,15,150,2250,1
2776,2022,11,South,Headphones,Accessories,15,150,2250,3
2777,2023,10,Central,Smartwatch,Accessories,15,800,12000,3
2778,2025,4,West,Camera,Electronics,14,1000,14000,2
2779,2023,9,East,Smartwatch,Accessories,4,100,400,4
2780,2025,12,North,Laptop,Computers,6,200,1200,4
2781,2025,11,North,Camera,Electronics,10,800,8000,4
2782,2025,8,South,Headphones,Accessories,12,50,600,4
2783,2022,6,North,Smartwatch,Accessories,13,150,1950,4
2784,2023,3,South,Smartwatch,Accessories,3,100,300,3
2785,2022,7,East,Tablet,Mobile,11,150,1650,1
2786,2022,11,East,Tablet,Mobile,9,1000,9000,4
2787,2023,2,Central,Smartwatch,Accessories,3,100,300,2
2788,2025,10,North,Tablet,Mobile,10,800,8000,5
2789,2023,7,Central,Smartwatch,Accessories,9,300,2700,5
2790,2023,3,North,Smartwatch,Accessories,5,50,250,3
2791,2025,12,Central,Laptop,Computers,10,200,2000,3
2792,2024,10,East,Smartwatch,Accessories,5,150,750,5
2793,2022,5,East,Smartwatch,Accessories,9,100,900,4
2794,2022,12,West,Camera,Electronics,9,1000,9000,1
2795,2023,9,West,Tablet,Mobile,15,150,2250,4
2796,2023,1,Central,Headphones,Accessories,8,200,1600,4
2797,2022,12,West,Tablet,Mobile,7,100,700,4
2798,2025,9,South,Smartwatch,Accessories,9,1000,9000,5
2799,2025,12,South,Smartwatch,Accessories,15,800,12000,2
2800,2025,12,North,Tablet,Mobile,9,200,1800,5
2801,2025,11,South,Tablet,Mobile,11,50,550,2
2802,2022,11,East,Tablet,Mobile,1,300,300,4
2803,2025,10,North,Headphones,Accessories,12,500,6000,1
2804,2024,9,South,Camera,Electronics,2,150,300,3
2805,2023,9,West,Tablet,Mobile,5,300,1500,4
2806,2023,6,Central,Smartwatch,Accessories,7,200,1400,3
2807,2023,11,Central,Phone,Mobile,11,200,2200,5
2808,2023,4,Central,Tablet,Mobile,13,800,10400,5
2809,2023,5,North,Laptop,Computers,6,800,4800,3
2810,2025,3,East,Phone,Mobile,9,500,4500,4
2811,2025,10,South,Phone,Mobile,10,150,1500,2
2812,2022,4,Central,Tablet,Mobile,9,500,4500,1
2813,2024,6,North,Smartwatch,Accessories,12,800,9600,4
